profile,N,eps,arm,pair_seed,t_step,fperi_005,fperi_01,fperi_02,M05,M10,M20,C8,beta,sigr,L_inner,L_mid,L_outer,L_global
hernquist3d,4096,0.05,tan,2016,10,0.15308,0.27734,0.46021,0.01050,0.08105,0.24097,542.2431,-1.4061,0.5199,0.1594,0.5491,3.9045,1.5374
hernquist3d,4096,0.05,tan,2016,20,0.15308,0.27734,0.46021,0.00415,0.05176,0.22241,515.7885,-1.0722,0.5405,0.1594,0.5491,3.9045,1.5374
hernquist3d,4096,0.05,tan,2016,50,0.15308,0.27734,0.46021,0.00317,0.02661,0.15820,414.6032,-0.7897,0.5367,0.1594,0.5491,3.9045,1.5374
hernquist3d,4096,0.05,tan,2016,100,0.15308,0.27734,0.46021,0.00269,0.02075,0.11377,285.6045,-0.4762,0.5331,0.1594,0.5491,3.9045,1.5374
hernquist3d,4096,0.05,tan,2016,300,0.15308,0.27734,0.46021,0.00513,0.04272,0.14941,271.9936,0.1871,0.5796,0.1594,0.5491,3.9045,1.5374
hernquist3d,4096,0.05,tan,2016,600,0.15308,0.27734,0.46021,0.00635,0.03955,0.14966,270.5681,0.4106,0.5974,0.1594,0.5491,3.9045,1.5374
hernquist3d,4096,0.05,sham,2016,0,0.19678,0.34375,0.51514,0.02344,0.09326,0.24414,548.9165,0.0165,0.7365,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,sham,2016,5,0.19678,0.34375,0.51514,0.02368,0.09326,0.24243,547.4814,0.0264,0.7371,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,sham,2016,10,0.19678,0.34375,0.51514,0.02002,0.08960,0.23999,538.3271,0.0441,0.7372,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,sham,2016,20,0.19678,0.34375,0.51514,0.01367,0.06982,0.22705,520.6347,0.0728,0.7323,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,sham,2016,50,0.19678,0.34375,0.51514,0.00635,0.03955,0.18018,443.5017,0.0810,0.6934,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,sham,2016,100,0.19678,0.34375,0.51514,0.00757,0.04224,0.14136,318.5225,0.1332,0.6580,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,sham,2016,300,0.19678,0.34375,0.51514,0.00977,0.05420,0.15723,275.7263,0.4229,0.6439,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,sham,2016,600,0.19678,0.34375,0.51514,0.00757,0.05054,0.16211,289.6619,0.5524,0.6460,0.1369,0.4730,3.3367,1.3153
hernquist3d,4096,0.05,orig,2015,0,0.19849,0.33716,0.50439,0.03101,0.09717,0.23706,492.8999,-0.0312,0.7244,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,orig,2015,5,0.19849,0.33716,0.50439,0.02637,0.09546,0.23682,487.8801,-0.0363,0.7219,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,orig,2015,10,0.19849,0.33716,0.50439,0.02319,0.09082,0.23267,485.2602,-0.0398,0.7171,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,orig,2015,20,0.19849,0.33716,0.50439,0.01294,0.07300,0.22021,486.3684,0.0085,0.7165,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,orig,2015,50,0.19849,0.33716,0.50439,0.00806,0.04370,0.17017,396.8621,0.0725,0.6912,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,orig,2015,100,0.19849,0.33716,0.50439,0.00879,0.04028,0.13696,275.4420,0.1759,0.6645,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,orig,2015,300,0.19849,0.33716,0.50439,0.00952,0.05005,0.14893,228.9272,0.4158,0.6350,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,orig,2015,600,0.19849,0.33716,0.50439,0.00610,0.04614,0.14990,250.9051,0.5550,0.6378,0.1383,0.4895,3.3125,1.3132
hernquist3d,4096,0.05,full,2015,0,0.31177,0.46240,0.61816,0.03101,0.09717,0.23706,492.8999,0.6419,0.9676,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,full,2015,5,0.31177,0.46240,0.61816,0.03442,0.10156,0.23779,490.8059,0.6255,0.9588,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,full,2015,10,0.31177,0.46240,0.61816,0.03833,0.10132,0.23511,491.6653,0.5945,0.9416,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,full,2015,20,0.31177,0.46240,0.61816,0.02783,0.09961,0.23218,488.2345,0.5843,0.9291,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,full,2015,50,0.31177,0.46240,0.61816,0.01392,0.06274,0.20239,451.0076,0.5616,0.8761,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,full,2015,100,0.31177,0.46240,0.61816,0.01538,0.07007,0.15845,311.5605,0.5819,0.8219,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,full,2015,300,0.31177,0.46240,0.61816,0.01318,0.06055,0.16016,248.4047,0.6604,0.7304,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,full,2015,600,0.31177,0.46240,0.61816,0.00781,0.04834,0.15820,291.0720,0.7118,0.7029,0.1015,0.3590,2.4026,0.9542
hernquist3d,4096,0.05,inner-med,2015,0,0.25879,0.39136,0.51953,0.03101,0.09717,0.23706,492.8999,0.2798,0.8115,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,inner-med,2015,5,0.25879,0.39136,0.51953,0.03442,0.10156,0.23779,486.6575,0.2472,0.8009,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,inner-med,2015,10,0.25879,0.39136,0.51953,0.03857,0.10156,0.23511,478.2563,0.1841,0.7800,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,inner-med,2015,20,0.25879,0.39136,0.51953,0.02808,0.09961,0.22925,463.1223,0.1642,0.7640,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,inner-med,2015,50,0.25879,0.39136,0.51953,0.01025,0.05347,0.17700,386.3465,0.1735,0.7171,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,inner-med,2015,100,0.25879,0.39136,0.51953,0.01221,0.05591,0.14209,262.8600,0.2269,0.6780,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,inner-med,2015,300,0.25879,0.39136,0.51953,0.01440,0.05762,0.15234,217.4417,0.4639,0.6462,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,inner-med,2015,600,0.25879,0.39136,0.51953,0.00757,0.05151,0.14868,257.5515,0.5949,0.6505,0.1015,0.4895,3.3123,1.3009
hernquist3d,4096,0.05,mid,2015,0,0.24927,0.39624,0.57886,0.03101,0.09717,0.23706,492.8999,0.2879,0.8142,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,mid,2015,5,0.24927,0.39624,0.57886,0.02637,0.09546,0.23706,492.0793,0.2858,0.8123,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,mid,2015,10,0.24927,0.39624,0.57886,0.02271,0.09082,0.23291,498.3384,0.2851,0.8086,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,mid,2015,20,0.24927,0.39624,0.57886,0.01245,0.07275,0.22314,512.2301,0.3131,0.8085,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,mid,2015,50,0.24927,0.39624,0.57886,0.01123,0.05322,0.19629,462.0325,0.2883,0.7676,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,mid,2015,100,0.24927,0.39624,0.57886,0.01416,0.05615,0.15503,328.9812,0.3329,0.7201,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,mid,2015,300,0.24927,0.39624,0.57886,0.01147,0.05322,0.15503,239.4286,0.4753,0.6508,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,mid,2015,600,0.24927,0.39624,0.57886,0.00977,0.04834,0.15503,276.4282,0.5973,0.6545,0.1383,0.3588,3.3127,1.2697
hernquist3d,4096,0.05,outer,2015,0,0.20288,0.34912,0.52881,0.03101,0.09717,0.23706,492.8999,0.2906,0.8151,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,outer,2015,5,0.20288,0.34912,0.52881,0.02661,0.09546,0.23706,488.2043,0.2884,0.8129,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,outer,2015,10,0.20288,0.34912,0.52881,0.02319,0.09082,0.23291,485.3606,0.2891,0.8088,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,outer,2015,20,0.20288,0.34912,0.52881,0.01245,0.07227,0.22046,485.7557,0.3269,0.8085,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,outer,2015,50,0.20288,0.34912,0.52881,0.00781,0.04346,0.17017,396.5900,0.3887,0.7866,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,outer,2015,100,0.20288,0.34912,0.52881,0.00806,0.04028,0.13745,281.1765,0.4639,0.7614,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,outer,2015,300,0.20288,0.34912,0.52881,0.01099,0.05127,0.15137,243.4447,0.5813,0.7030,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,outer,2015,600,0.20288,0.34912,0.52881,0.00537,0.04297,0.14819,267.1313,0.6463,0.6772,0.1384,0.4896,2.4025,1.0100
hernquist3d,4096,0.05,tan,2015,0,0.15625,0.28101,0.44751,0.03101,0.09717,0.23706,492.8999,-2.1049,0.4721,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,tan,2015,5,0.15625,0.28101,0.44751,0.02100,0.09375,0.23682,487.4297,-1.8296,0.4893,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,tan,2015,10,0.15625,0.28101,0.44751,0.01245,0.08398,0.23291,485.5403,-1.5320,0.5083,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,tan,2015,20,0.15625,0.28101,0.44751,0.00537,0.05518,0.21582,472.1151,-1.1375,0.5329,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,tan,2015,50,0.15625,0.28101,0.44751,0.00342,0.03223,0.14502,359.9901,-0.7479,0.5407,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,tan,2015,100,0.15625,0.28101,0.44751,0.00293,0.01855,0.11694,245.1237,-0.4273,0.5383,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,tan,2015,300,0.15625,0.28101,0.44751,0.00659,0.03711,0.14111,221.6508,0.1748,0.5688,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,tan,2015,600,0.15625,0.28101,0.44751,0.00757,0.03906,0.14038,227.1683,0.4267,0.5950,0.1608,0.5694,3.8807,1.5367
hernquist3d,4096,0.05,sham,2015,0,0.19824,0.33716,0.50488,0.03101,0.09717,0.23706,492.8999,-0.0313,0.7244,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,sham,2015,5,0.19824,0.33716,0.50488,0.02759,0.09668,0.23682,488.1641,-0.0324,0.7230,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,sham,2015,10,0.19824,0.33716,0.50488,0.02393,0.09180,0.23413,488.5898,-0.0415,0.7170,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,sham,2015,20,0.19824,0.33716,0.50488,0.01245,0.07642,0.22314,474.5883,0.0048,0.7160,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,sham,2015,50,0.19824,0.33716,0.50488,0.00757,0.04370,0.16968,395.5381,0.0598,0.6885,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,sham,2015,100,0.19824,0.33716,0.50488,0.00903,0.03931,0.13647,275.7241,0.1667,0.6620,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,sham,2015,300,0.19824,0.33716,0.50488,0.01196,0.04810,0.15161,243.4209,0.4193,0.6369,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,sham,2015,600,0.19824,0.33716,0.50488,0.01025,0.04712,0.14941,259.0781,0.5605,0.6392,0.1371,0.4925,3.2945,1.3079
hernquist3d,4096,0.05,orig,2011,0,0.20728,0.35278,0.52490,0.03516,0.10718,0.25073,569.3516,-0.0070,0.7255,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,orig,2011,5,0.20728,0.35278,0.52490,0.03174,0.10352,0.25220,576.7171,0.0305,0.7329,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,orig,2011,10,0.20728,0.35278,0.52490,0.02563,0.10522,0.24829,573.0023,0.0474,0.7335,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,orig,2011,20,0.20728,0.35278,0.52490,0.02124,0.08740,0.24365,559.0079,0.0513,0.7235,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,orig,2011,50,0.20728,0.35278,0.52490,0.01221,0.05835,0.20654,462.6474,0.0965,0.6957,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,orig,2011,100,0.20728,0.35278,0.52490,0.01807,0.06445,0.17041,342.1804,0.1648,0.6608,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,orig,2011,300,0.20728,0.35278,0.52490,0.01685,0.06494,0.18481,323.7752,0.3838,0.6365,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,orig,2011,600,0.20728,0.35278,0.52490,0.01221,0.05981,0.18091,376.6198,0.5297,0.6416,0.1300,0.4536,3.1566,1.2465
hernquist3d,4096,0.05,full,2011,0,0.32202,0.47607,0.63062,0.03516,0.10718,0.25073,569.3516,0.6451,0.9632,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,full,2011,5,0.32202,0.47607,0.63062,0.03516,0.10815,0.25073,572.2751,0.6412,0.9604,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,full,2011,10,0.32202,0.47607,0.63062,0.03955,0.11377,0.25000,566.5525,0.6243,0.9508,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,full,2011,20,0.32202,0.47607,0.63062,0.04053,0.11548,0.25586,554.7484,0.5953,0.9310,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,full,2011,50,0.32202,0.47607,0.63062,0.02490,0.07983,0.23462,519.1248,0.5789,0.8804,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,full,2011,100,0.32202,0.47607,0.63062,0.02490,0.08716,0.18555,357.9564,0.5895,0.8194,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,full,2011,300,0.32202,0.47607,0.63062,0.02344,0.07959,0.19116,342.0951,0.6408,0.7353,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,full,2011,600,0.32202,0.47607,0.63062,0.01660,0.07202,0.18555,384.9043,0.6980,0.7127,0.0959,0.3334,2.2943,0.9077
hernquist3d,4096,0.05,inner-med,2011,0,0.26514,0.40039,0.53882,0.03516,0.10718,0.25073,569.3516,0.2939,0.8109,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,inner-med,2011,5,0.26514,0.40039,0.53882,0.03516,0.10815,0.25073,574.1976,0.2864,0.8078,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,inner-med,2011,10,0.26514,0.40039,0.53882,0.03955,0.11377,0.24902,565.0375,0.2542,0.7961,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,inner-med,2011,20,0.26514,0.40039,0.53882,0.04028,0.11499,0.24829,546.7579,0.1960,0.7699,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,inner-med,2011,50,0.26514,0.40039,0.53882,0.02173,0.06958,0.21167,465.5669,0.1957,0.7207,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,inner-med,2011,100,0.26514,0.40039,0.53882,0.01978,0.07812,0.17139,316.1070,0.2310,0.6766,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,inner-med,2011,300,0.26514,0.40039,0.53882,0.02124,0.08057,0.18311,302.2255,0.4385,0.6511,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,inner-med,2011,600,0.26514,0.40039,0.53882,0.01807,0.07031,0.18384,370.9116,0.5655,0.6532,0.0959,0.4536,3.1567,1.2352
hernquist3d,4096,0.05,mid,2011,0,0.25854,0.41797,0.59399,0.03516,0.10718,0.25073,569.3516,0.2982,0.8124,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,mid,2011,5,0.25854,0.41797,0.59399,0.03174,0.10352,0.25220,575.0687,0.3223,0.8189,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,mid,2011,10,0.25854,0.41797,0.59399,0.02563,0.10522,0.24902,572.5687,0.3337,0.8198,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,mid,2011,20,0.25854,0.41797,0.59399,0.02197,0.08789,0.25171,567.3712,0.3354,0.8125,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,mid,2011,50,0.25854,0.41797,0.59399,0.01587,0.07031,0.23193,515.0676,0.3129,0.7736,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,mid,2011,100,0.25854,0.41797,0.59399,0.01953,0.07788,0.18604,373.8226,0.3214,0.7119,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,mid,2011,300,0.25854,0.41797,0.59399,0.01929,0.07300,0.19312,335.8667,0.4443,0.6554,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,mid,2011,600,0.25854,0.41797,0.59399,0.01270,0.06104,0.19214,369.3473,0.5719,0.6548,0.1300,0.3333,3.1567,1.2065
hernquist3d,4096,0.05,outer,2011,0,0.21167,0.36328,0.54688,0.03516,0.10718,0.25073,569.3516,0.3033,0.8141,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,outer,2011,5,0.21167,0.36328,0.54688,0.03174,0.10376,0.25220,576.7283,0.3285,0.8209,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,outer,2011,10,0.21167,0.36328,0.54688,0.02563,0.10522,0.24829,573.7283,0.3417,0.8215,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,outer,2011,20,0.21167,0.36328,0.54688,0.02197,0.08740,0.24414,558.5765,0.3512,0.8130,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,outer,2011,50,0.21167,0.36328,0.54688,0.01270,0.05835,0.20654,462.4624,0.4020,0.7898,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,outer,2011,100,0.21167,0.36328,0.54688,0.01904,0.06494,0.17163,349.1484,0.4660,0.7623,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,outer,2011,300,0.21167,0.36328,0.54688,0.01636,0.06470,0.18652,350.3400,0.5488,0.7011,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,outer,2011,600,0.21167,0.36328,0.54688,0.01318,0.05933,0.18164,375.9114,0.6219,0.6811,0.1300,0.4536,2.2934,0.9589
hernquist3d,4096,0.05,tan,2011,0,0.16504,0.28857,0.46118,0.03516,0.10718,0.25073,569.3516,-1.9527,0.4793,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,tan,2011,5,0.16504,0.28857,0.46118,0.02808,0.10034,0.25073,577.7277,-1.5833,0.5052,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,tan,2011,10,0.16504,0.28857,0.46118,0.01636,0.09521,0.24609,578.6256,-1.3092,0.5248,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,tan,2011,20,0.16504,0.28857,0.46118,0.00806,0.06812,0.23389,564.6957,-1.0312,0.5411,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,tan,2011,50,0.16504,0.28857,0.46118,0.00781,0.04346,0.18433,439.8426,-0.7052,0.5447,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,tan,2011,100,0.16504,0.28857,0.46118,0.01099,0.03809,0.15674,328.3603,-0.4149,0.5410,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,tan,2011,300,0.16504,0.28857,0.46118,0.01221,0.05420,0.16895,307.0977,0.1382,0.5693,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,tan,2011,600,0.16504,0.28857,0.46118,0.01147,0.05542,0.17456,346.2988,0.3681,0.5934,0.1511,0.5284,3.6971,1.4586
hernquist3d,4096,0.05,sham,2011,0,0.20190,0.35034,0.52881,0.03516,0.10718,0.25073,569.3516,-0.0028,0.7265,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,sham,2011,5,0.20190,0.35034,0.52881,0.03320,0.10474,0.25098,575.9297,0.0297,0.7324,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,sham,2011,10,0.20190,0.35034,0.52881,0.02637,0.10498,0.25024,574.5251,0.0419,0.7315,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,sham,2011,20,0.20190,0.35034,0.52881,0.01855,0.08618,0.24316,557.6641,0.0587,0.7246,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,sham,2011,50,0.20190,0.35034,0.52881,0.01172,0.05786,0.20776,468.0781,0.0968,0.6957,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,sham,2011,100,0.20190,0.35034,0.52881,0.01758,0.06274,0.17383,341.5453,0.1768,0.6646,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,sham,2011,300,0.20190,0.35034,0.52881,0.01758,0.06567,0.18677,332.8030,0.3846,0.6394,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,sham,2011,600,0.20190,0.35034,0.52881,0.01270,0.05469,0.18164,405.5234,0.5243,0.6425,0.1312,0.4518,3.1487,1.2437
hernquist3d,4096,0.05,orig,2017,0,0.19556,0.33057,0.50488,0.02734,0.09131,0.23413,500.3637,-0.0172,0.7237,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,orig,2017,5,0.19556,0.33057,0.50488,0.02246,0.09106,0.23291,504.7907,0.0033,0.7263,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,orig,2017,10,0.19556,0.33057,0.50488,0.01855,0.08374,0.23291,504.1838,0.0229,0.7270,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,orig,2017,20,0.19556,0.33057,0.50488,0.01538,0.06982,0.22070,490.6461,0.0351,0.7194,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,orig,2017,50,0.19556,0.33057,0.50488,0.00830,0.04370,0.17969,399.5348,0.0913,0.6926,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,orig,2017,100,0.19556,0.33057,0.50488,0.00879,0.04492,0.14062,263.0171,0.1898,0.6649,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,orig,2017,300,0.19556,0.33057,0.50488,0.01270,0.05273,0.15942,264.7574,0.4003,0.6298,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,orig,2017,600,0.19556,0.33057,0.50488,0.00610,0.04639,0.15332,295.2978,0.5418,0.6240,0.1396,0.4986,3.2189,1.2855
hernquist3d,4096,0.05,full,2017,0,0.31177,0.46582,0.62622,0.02734,0.09131,0.23413,500.3637,0.6419,0.9623,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,full,2017,5,0.31177,0.46582,0.62622,0.02832,0.09424,0.23413,505.1957,0.6292,0.9542,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,full,2017,10,0.31177,0.46582,0.62622,0.03198,0.09448,0.23511,512.5395,0.6132,0.9443,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,full,2017,20,0.31177,0.46582,0.62622,0.03101,0.09814,0.23047,503.4949,0.5855,0.9254,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,full,2017,50,0.31177,0.46582,0.62622,0.01660,0.06421,0.20728,454.7434,0.5717,0.8751,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,full,2017,100,0.31177,0.46582,0.62622,0.01758,0.07275,0.16211,305.4967,0.5939,0.8221,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,full,2017,300,0.31177,0.46582,0.62622,0.01904,0.06763,0.17944,274.9658,0.6578,0.7292,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,full,2017,600,0.31177,0.46582,0.62622,0.01221,0.05835,0.17334,342.9056,0.7071,0.6969,0.1021,0.3687,2.3414,0.9373
hernquist3d,4096,0.05,inner-med,2017,0,0.25781,0.38477,0.52100,0.02734,0.09131,0.23413,500.3637,0.2892,0.8101,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,inner-med,2017,5,0.25781,0.38477,0.52100,0.02832,0.09448,0.23413,503.4665,0.2627,0.8001,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,inner-med,2017,10,0.25781,0.38477,0.52100,0.03198,0.09424,0.23364,502.2854,0.2316,0.7883,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,inner-med,2017,20,0.25781,0.38477,0.52100,0.03101,0.09717,0.22363,480.5836,0.1781,0.7642,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,inner-med,2017,50,0.25781,0.38477,0.52100,0.01221,0.05591,0.18506,399.5855,0.1903,0.7175,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,inner-med,2017,100,0.25781,0.38477,0.52100,0.01270,0.06201,0.14478,253.5830,0.2445,0.6797,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,inner-med,2017,300,0.25781,0.38477,0.52100,0.01562,0.06201,0.16626,248.4158,0.4691,0.6494,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,inner-med,2017,600,0.25781,0.38477,0.52100,0.00708,0.05127,0.15723,318.4078,0.5716,0.6339,0.1021,0.4986,3.2187,1.2730
hernquist3d,4096,0.05,mid,2017,0,0.23901,0.39404,0.58179,0.02734,0.09131,0.23413,500.3637,0.2973,0.8128,0.1396,0.3688,3.2190,1.2423
hernquist3d,4096,0.05,mid,2017,5,0.23901,0.39404,0.58179,0.02271,0.09106,0.23291,507.0746,0.3119,0.8156,0.1396,0.3688,3.2190,1.2423
hernquist3d,4096,0.05,mid,2017,10,0.23901,0.39404,0.58179,0.01855,0.08374,0.23438,515.0471,0.3247,0.8165,0.1396,0.3688,3.2190,1.2423
hernquist3d,4096,0.05,mid,2017,20,0.23901,0.39404,0.58179,0.01538,0.07104,0.22705,513.7111,0.3302,0.8106,0.1396,0.3688,3.2190,1.2423
hernquist3d,4096,0.05,mid,2017,50,0.23901,0.39404,0.58179,0.01318,0.05469,0.20264,454.2274,0.3101,0.7706,0.1396,0.3688,3.2190,1.2423
hernquist3d,4096,0.05,mid,2017,100,0.23901,0.39404,0.58179,0.01245,0.05933,0.16138,307.5291,0.3485,0.7207,0.1396,0.3688,3.2190,1.2423
